,x,y
0,40.72382545125457,56.61450145828834
1,25.342365557296095,68.82839172524227
2,22.289446737477594,61.9324279345833
3,37.71980956813583,48.732856476239704
4,38.647051271528056,42.573643180033784
5,38.742042462134116,42.38459938634098
6,41.16777405612075,37.66110452637478
7,42.63154010156647,36.75745870971747
8,35.85928924262287,46.42331490828834
9,38.912961203084016,41.363668590366366
10,44.97288008893215,33.13450854540302
11,42.27840790173061,36.75898147649331
12,40.110474982721044,38.333781273015795
13,41.616690676701786,34.621773295706376
14,45.304402853066236,34.27558283728677
15,40.748017090765565,36.78828369708035
16,64.20363595192951,61.48209637546025
17,57.13757061458505,63.51580265553899
18,57.17277726535822,63.83902763217256
19,57.833264442293135,63.961447872192814
20,54.916930065889616,64.33495959244142
21,51.22881933271327,64.03020042584083
22,53.0021469194187,64.16154282738155
23,50.01434232711964,65.66364577965767
24,42.90365433299864,60.347908548466876
25,41.28266551505107,60.725435417241876
26,42.86910283036036,61.383751011797514
27,41.24160106514376,58.88553922881037
28,42.542661033223325,62.51479985681417
29,41.51996404146486,57.993346389101916
30,26.137823776506767,69.51769010393714
31,25.59312979387337,68.25240578567072
32,21.378141360305982,60.13213951858756
33,37.87170511948681,49.310390359402916
34,37.10022616191028,51.427592093691835
35,37.18105074379712,46.28666382196085
36,38.25486109517177,43.42480554582366
37,37.90839155609678,42.482338634789265
38,34.74649969631608,49.17153525154644
39,58.56265705076948,63.36162022064622
40,58.08415831816083,63.80264493298997
