,x,y
0,52.96650263701797,84.67956315983186
1,56.90353023897369,81.23489279108263
2,50.72634956223273,82.2301432029421
3,48.562835244542214,79.29824286865875
4,46.77938008505714,78.72112686171289
5,48.372667021483686,79.03293652703044
6,39.602634480129396,76.23667768813893
7,42.294208379493874,77.30285533726152
8,35.041421384988226,73.26852253783113
9,36.681443494421146,74.52113988165576
10,32.908805837793544,71.70650118002642
11,30.226346978834247,68.51223955606848
12,27.193958368841933,64.71972903301705
13,24.154650084698584,58.988459866181834
14,25.581033031568126,60.50874419665504
15,26.43678515335865,59.6199638645809
16,24.9095943254822,59.17317552750728
17,28.07654496298139,63.67071973202123
18,28.34219845812667,61.85683277627892
19,31.01140031968856,69.62370392528965
20,35.14353044928452,73.51337292088067
21,44.92646965204818,78.22171365161464
22,52.236022695390865,79.70251784193754
23,57.09603220738766,79.68305620265038
24,65.03241098896186,77.86675038443671
25,66.73567399523597,77.13369248133777
26,58.957771185526994,79.35340946814733
27,61.52849534644684,78.95053511313851
28,64.51027254114297,77.58710488212992
29,58.97258504910237,79.25467764881229
30,35.988555717226205,26.121456460533995
31,39.89904847872621,22.484183032387943
32,32.94122184329139,26.54038266790294
33,31.571366145099038,30.859866228341613
34,39.5329801614834,22.867854973428216
35,33.85407398289989,25.72219294662699
36,36.067803651409164,25.082569619338162
37,38.040003164222526,23.632200063258843
38,32.872850530138614,29.4184588508286
39,27.233921466930173,36.139346397220265
40,24.983311221222177,43.14134993805079
41,26.234668280587034,51.7712882987932
42,26.299342226272035,60.051486078032234
43,29.45568784473756,33.37227059555815
44,30.07409262813614,31.072941716633366
45,32.19746027778744,28.7351700384333
46,34.4693383803835,22.902805088422028
47,37.80168062250942,22.77197648754448
48,42.77630277395044,17.94113497334259
49,46.3907635830489,17.323432429116696
50,49.33120260366637,17.40545871163738
51,49.49769886688933,16.359694384971707
52,47.858212344486496,17.493279098720294
53,53.066881948475334,18.05158093351975
54,66.45329664186363,20.215075841822102
55,65.16326716832467,20.893845443100027
56,82.83529456826291,35.967124017619625
57,81.74683442766937,38.50869746227685
58,82.77147863704823,50.389146277051786
59,85.11864059544308,49.14759182092147
60,83.69953746299663,60.44879292908226
61,76.64470772540714,69.93527332260625
62,73.20040057952883,72.8622424143479
63,68.38182972700184,76.25302081670493
64,47.00928513165499,78.93129031220911
65,50.012531205926685,79.56330561175122
66,50.70082996730001,79.61630255461809
67,51.18245748814498,79.64481789284086
68,52.30061449348933,79.75193999812777
69,56.44892297971617,79.66119235106319
70,55.19832272644435,79.38931831034937
71,52.78317176083272,79.65616369168627
72,52.45039947812448,79.52761108350637
73,50.55263844164476,79.59324290363698
74,49.7025999709948,79.33725248589562
75,33.55810070475045,70.33683768213527
76,34.60433870275345,73.17167466285082
77,33.09301856671804,71.80764236453935
78,56.67396687286446,89.36127507966852
79,57.39304372124136,88.5118865669508
80,58.656048064872884,82.6015359095265
81,62.96884667572142,81.50213833520219
82,61.896567480997646,78.89166320226144
83,63.41043731917025,78.47405664831525
84,64.99165345311091,77.78157828404876
85,68.38600834735824,76.60440272996802
86,68.43339421503329,76.42448245462867
87,70.54886155360889,75.20144052585641
88,75.93746990584096,71.29511358665638
89,80.76521911048974,65.44205613384342
90,81.97866465195554,62.42078598844306
91,85.03682698490398,52.07435159072866
92,85.45729660284053,51.54771469616941
93,84.71014789092006,49.112474753519564
94,85.57188814857524,41.58787913375523
95,84.69372205155076,41.66152378832377
96,84.81311615568266,39.51988778179934
97,83.69205574423508,37.360486962409674
98,64.76780564811772,19.568199831108142
99,66.75415479229426,21.323181674312934
100,69.62708347205715,19.776337749967205
101,62.82237985968565,18.268887916397553
102,63.726365220091274,17.45772865984553
103,67.17212616584204,18.7265077095139
104,73.88602571982554,22.69828815563737
105,71.50816165041475,20.917089190943056
106,69.3103869813999,19.82679994953117
107,68.07873159234384,20.307142511686006
108,62.82704746950626,17.90933207594232
109,63.328401084282646,17.50011780356004
110,56.63194288829785,16.169291536740637
111,60.27364295099425,16.438562100315266
112,53.187785372996025,15.864631522756158
113,53.60053545057074,15.981495535418288
114,45.578549631337985,17.279509909050205
115,46.0836280185431,16.98899120641907
116,52.67923100625993,16.217904606251498
117,52.84420879318482,16.753125357447292
118,59.3095685109721,17.230037616987786
119,58.959446347662244,16.465333297148025
120,51.78349088311817,15.95411013354321
121,53.24567153086429,16.246095940173166
122,48.61066903677417,16.650847079713962
123,53.74421058483597,16.123031721957435
124,52.4559266568232,16.438085681457032
125,58.40954633360702,16.237847613603037
126,61.81356214499495,16.910904743839758
127,59.3949071070897,16.881470528327245
128,60.19479577202352,16.696733826388087
129,66.78036014757721,18.489137426238848
130,69.62626049827966,20.007294703999595
131,68.02895052651301,18.970755807798184
132,70.49988536616891,21.032339939524984
133,63.967237883779475,17.568986638355806
134,63.07904737716499,17.640932988900083
135,62.39487988900282,17.08190922967828
136,39.573371147450004,22.97646838826008
137,39.732184352309275,19.916099980315536
138,85.57333738195521,45.23248180216572
139,51.85231579758242,82.24528387774879
140,50.56486711044784,86.70255198549368
141,49.07182803279844,80.9330568352118
