,x,y
0,35.8531268588039,59.58618909322543
1,32.34326156198504,64.72481022940674
2,28.668187632358993,58.28334819805935
3,28.45226174975033,54.433475133192125
4,33.70171669666883,49.04784882731026
5,37.49321107536268,39.66216572659754
6,39.024278637512744,37.2660837655211
7,44.89035024273246,34.46180240093016
8,35.6837997247237,44.36482648181067
9,39.0261456996251,38.78287879410017
10,43.82521241108928,34.569155402056225
11,43.22254739246231,32.94906244194506
12,45.208033548808494,35.032065638974444
13,48.12441639788584,36.49477404936908
14,47.31594118546746,39.88481942984776
15,54.28827360425534,38.40862149819243
16,59.99183599292253,54.68861708004537
17,60.09988600947399,58.16292922076633
18,60.70366468701766,59.343216001107564
19,61.179728617573886,64.15890763555551
20,57.26754598911214,67.1539079723164
21,52.422478539966036,69.9612681539744
22,48.23597647462867,69.24900462824831
23,45.65839730205456,66.40279863341306
24,42.5174234063582,64.86295155297734
25,43.02875114346359,62.32449149538583
26,38.99311289635649,58.99281148524226
27,37.98930703841514,61.876370019120706
28,38.424419101968226,61.06704015293539
29,35.01312116088344,63.75916394770126
30,32.06100527653878,63.407035468761514
31,33.13667746051259,62.41484822856912
32,27.766791941637155,57.06801337840538
33,30.62971794738952,53.825337070912894
34,30.972447104165642,48.10179887604237
35,35.19311609919595,47.764065923597414
36,38.252754350488985,41.72868300219284
37,34.60766558444193,44.44987242082875
38,31.7009390759618,47.979429119339365
39,57.8097636442638,64.98812816075011
40,56.99096729361526,65.66160109422111
