,x,y
0,12.131543547670796,67.57907349308879
1,17.389616264423218,69.71125911594447
2,13.313108461843713,72.23635990238915
3,22.809067222778975,75.71099144214922
4,21.95446564999547,73.96161792432113
5,30.29514459811311,74.42040302382435
6,37.05393374440159,73.28010971795868
7,43.38432130152813,67.58523920542785
8,46.748034881133236,63.36379030412261
9,47.03473921763704,63.01768174321785
10,46.568499187355066,63.60617197605387
11,47.237290299389684,62.79881550137409
12,45.74382458905798,64.67110148604554
13,44.150421463862095,66.65110653598487
14,45.2023019262361,65.20609577716382
15,48.84930803775992,60.83289678353441
16,50.75949902678285,58.36308537142391
17,50.853232791997755,58.250507811358666
18,55.857132316800524,52.133079731274925
19,54.972986323531366,53.18127034178696
20,59.66684579941158,47.58347460286144
21,54.607407433925204,46.08342246888161
22,50.63152260323996,41.42233816019887
23,47.90451522710861,38.02959741406507
24,46.15291313039873,35.88491574546013
25,40.58956338614953,28.912910553066798
26,36.25880687729921,24.35935633806177
27,42.51123572259166,31.430404643592034
28,46.35765820512119,36.136043894406285
29,11.96590659907256,67.59794940579623
30,11.304973877170719,31.17806439583861
31,13.292854693460473,30.743040717114024
32,14.95304827545413,31.549106647994048
33,21.451077118859605,27.704646024948634
34,26.86702829510327,26.686544861883803
35,29.128403906418246,26.698762165134333
36,31.192554095330824,27.01064781242569
37,38.58190860690557,26.417826836520387
38,37.126315450763585,24.763229042136995
39,36.392349456198055,23.617050401119865
40,36.927561480910526,24.561676438144964
