,x,y
0,39.22448017773451,62.75988008518591
1,32.04168928076661,64.01567317524811
2,27.443694959526066,59.09756037227434
3,27.533285688726384,52.66801510230836
4,30.99376393497265,45.0526369183204
5,38.4216812840117,38.28848166990525
6,40.99406166918248,37.919636419097806
7,43.45240713099628,35.22309347442898
8,34.8905072533846,41.26058637003433
9,39.32780737734915,37.979863466627705
10,43.448175010055394,33.26959191171123
11,43.98441345982671,34.42223158051162
12,46.715370324903056,37.05375440170522
13,50.17681155824976,41.38164804315122
14,51.92231141288823,43.10845601270287
15,54.426908625647016,46.064891924763046
16,55.911555685269754,49.371601353400266
17,58.04424579633377,54.802822589748196
18,57.226343877495644,57.180881357023104
19,58.8082923800986,61.645293181266474
20,55.65533056781643,66.27451174766935
21,52.47746089675504,68.11828937444945
22,48.97538276507999,67.43415218784214
23,47.03992103934294,66.66540963327074
24,45.81411488180284,65.08192241733879
25,45.78423780593476,64.91400588049682
26,44.84258385217364,63.36790285058387
27,40.48165734297524,62.2388160059433
28,39.279781979505245,64.90132248085943
29,37.10069253520793,66.08429185851534
30,31.881377712995597,65.76805066122932
31,29.904369537592387,64.28563739251322
32,27.06470705855996,59.858499116137274
33,27.204380715912446,54.49412465097741
34,32.475580416587555,44.4543166221662
35,35.25029812679127,43.0772205314865
36,36.11712529145164,41.54850083761035
37,32.6262640469596,43.32137429887418
38,28.969503169324856,45.32249652933718
39,56.6934713559723,63.28015145087001
40,57.470890495243424,64.08514234856587
