,x,y
0,37.93783526696191,62.25823508691509
1,31.787226216587168,63.4963256383351
2,27.545046695031164,58.606417462506954
3,27.17210607396433,51.70630600624516
4,31.085449411500917,46.031556192866766
5,39.38083067997839,38.09657495480181
6,40.233590086894516,38.18824470523173
7,43.497248715533956,34.68037249318697
8,35.68588004727986,42.45726593597333
9,39.54525461263505,37.40900244594001
10,44.05850538478192,33.93968592900243
11,44.74694204278243,34.87424065318892
12,46.65188361883826,36.4949579963648
13,49.740974217547624,40.26038367985393
14,51.542052993351405,42.51772676336347
15,53.87176576718132,45.98187030073386
16,55.15969516634848,48.51586610870683
17,57.31932313411306,53.55439045642051
18,58.15938755362157,57.85268961919445
19,59.08703343937988,62.378736567162505
20,56.35901319738171,66.80433381844755
21,53.113030254912225,69.10706589056332
22,49.20766036424667,69.80976212412374
23,47.074401619439946,67.30718109358479
24,45.924369941019286,65.59893584996293
25,44.6613772079246,62.8569539598191
26,43.79622180654636,60.65500182975821
27,40.67932336611872,61.202439615627384
28,38.052734143665475,64.34138410866439
29,36.610025544567875,65.73299139886828
30,33.11672434237737,65.24663216054842
31,29.29212176230085,64.36869598733712
32,27.006408483656266,59.20022890775318
33,27.70931693806478,53.75095855013546
34,31.86103345961657,44.84176939184527
35,34.917289512986414,43.857946081223844
36,36.73392085114589,41.549249066152576
37,32.4783827534594,44.56887188102276
38,30.316402710869625,47.0009495187008
39,56.777731213335976,64.91013322737655
40,58.17150275608125,65.36524158544765
