,x,y
0,53.366444880501426,92.1623807304565
1,50.370037653509954,91.66473412888385
2,48.71048281742058,90.29470567662086
3,45.27989110824909,89.1454783308906
4,45.893638591417854,84.58016415109932
5,43.24839523122639,80.25339832468916
6,39.82076732443183,76.38666917067053
7,37.28169051747974,74.8826947887388
8,34.52431004080498,74.11105709710736
9,32.03639782527951,70.54300857025122
10,29.212901802453512,67.10159302980769
11,27.337675972201957,64.01885122228943
12,25.62091395866037,60.0589909616464
13,24.173294919722718,55.47276470674132
14,24.472339713772993,54.622562302116414
15,26.90062036414213,54.9284818467461
16,26.78952232743547,55.406527847777156
17,26.298288220046327,56.00413681808658
18,27.29227461004012,56.33055304351668
19,32.85545424884113,63.833508318192585
20,38.092393944678385,67.25128051624903
21,47.746661608398426,71.72984377263883
22,49.98588407515031,70.09948811458264
23,63.38330311868722,72.52416115751298
24,65.90924047557523,73.74752882694543
25,68.81027412033991,74.27425172648088
26,65.17487550652986,74.53250235271182
27,61.72479039076235,76.16604119792638
28,61.85750717015722,73.4638304048946
29,54.50931857369445,67.24920078851588
30,43.57168959247898,38.779533609295505
31,45.35387083835295,25.637973939785642
32,42.72231542426284,30.923541897435122
33,39.37431262038256,39.631935828547164
34,38.18898022978654,29.630794949316474
35,41.35112846635249,22.888983369969868
36,36.01166853771623,26.249248306740437
37,36.42328034461825,25.704658252290805
38,32.2858204992045,25.916493845585972
39,28.20143254062602,34.924765009751376
40,26.680076267882686,42.08649064148533
41,26.439857151577936,42.88998198818652
42,27.55406777498492,55.053001500749495
43,28.557937363466664,35.506257928331706
44,30.66674073155306,30.00988858570146
45,32.39605337790666,27.933430494662364
46,33.3561875595114,25.76001412278871
47,37.78397525318794,23.907377205780804
48,42.774563737486105,21.898745957880582
49,42.94114488086942,18.337505570210563
50,46.37851390487603,19.423124945480083
51,49.18129345235497,19.48142414505634
52,51.609720155118815,22.247101963111877
53,56.10913320495783,25.7038025940766
54,59.723978718891374,28.187452058351795
55,62.21861487045319,28.631501388832888
56,72.48668427943396,37.63187371468042
57,77.99716552748322,43.06279161242542
58,77.18336020411778,49.11846149349442
59,80.80040776115418,53.9488977315039
60,80.3506803941849,58.602427843754406
61,74.89275051596377,67.66336320546975
62,73.89928817929308,70.7632701973694
63,69.2473356832456,75.89379864581551
64,46.894163713085256,78.89914569855314
65,47.84452717824727,79.68135071601266
66,50.078694248484425,80.30708269148509
67,56.0018205294721,79.70131874618932
68,55.94538572219453,82.57280853806266
69,55.70478984937387,80.18939697671361
70,54.21239395602719,79.74841306838333
71,50.96738698991753,79.32053798284707
72,53.16241314034608,79.39453577742523
73,48.690042150858666,79.1677080463723
74,47.87265532271842,79.10920730756533
75,27.692193253601037,63.91080729156646
76,29.452547926372795,67.81781534529995
77,32.65092235666101,67.71081192167829
78,56.13334645868426,95.42271962742272
79,60.50711466496352,95.72778224653177
80,60.76561746846574,96.88272299129076
81,65.76408411741974,89.94741218648548
82,66.10943200917679,85.71037473926009
83,66.58748514706963,83.23239908554983
84,66.5674516219418,77.24561370561825
85,69.48871681043371,76.0353088690129
86,73.38926313698809,73.10301160832519
87,73.76890226925893,72.36022793489033
88,77.51855650055639,66.68764283677301
89,81.79750790255343,63.788136089908846
90,82.0329834981701,56.10328658407612
91,84.66554989304184,53.52886935539078
92,84.03542058595603,45.67081225279143
93,85.09499307886918,49.19195702592398
94,84.8008685706517,43.64996517242041
95,83.86802019514278,38.171311970627215
96,85.35457583478762,36.885217669725165
97,90.11805989393831,35.03727294097715
98,60.56837888314507,29.1234365142557
99,68.9886877351169,26.47943742229355
100,67.12097201500717,22.688372256122268
101,66.97435552574788,21.745750191209616
102,68.71761123668291,19.54625421688399
103,66.68065751941147,21.94957848648371
104,72.13772982678235,21.77700501435092
105,72.10019178391549,21.342322564696314
106,68.35982804518787,19.170520395323308
107,67.0619300026669,18.3720252656444
108,63.52047520759801,17.72051672558984
109,63.41527377050357,17.26725431236213
110,59.88481865771086,16.895535636726198
111,56.43360713767362,16.08644914312432
112,51.88183046333057,16.589420715365
113,51.07588466072508,16.21251415326162
114,48.8666481901194,16.691444819086776
115,48.698702353720314,16.270060634333007
116,50.85331844788849,16.399124553950987
117,53.07419283660048,16.446373905109194
118,52.66449838055977,15.981888270666072
119,57.31445485176441,16.165791392442554
120,54.85774414514866,15.87603173322824
121,49.53050650227382,16.554236953743512
122,51.33553984766503,16.295842923213492
123,53.015748396892064,15.635164550430446
124,53.793717317690685,15.854901138523287
125,55.42703311709908,15.97082788876697
126,58.541783339178934,16.314653882845807
127,60.698011365217276,16.862158214991982
128,64.91915623341394,17.95049154924052
129,63.69002550689991,16.73878872335911
130,69.09940079392453,18.489108457466088
131,71.09895102931843,15.855052616936218
132,73.79514514455826,16.98389263075896
133,64.92251092900705,15.328577246134506
134,65.84837412812064,10.064454709867531
135,65.53167654514819,6.3638042502117385
136,38.66897021220641,22.993232826189942
137,42.47926920308483,21.119589010073554
138,85.00852902062891,41.45603839116154
139,49.139571454157256,89.89131566673792
140,52.077386622817485,92.07647675848978
141,46.30746912263995,87.96309552948127
